n_max,Delta (dB),Approx. overlap,r0 (dB),c0_0,c0_2,c0_4,c0_6,c0_8,c0_10,c0_12,Navg0,Fidelity0,r1 (dB),c1_0,c1_2,c1_4,c1_6,c1_8,c1_10,c1_12,Navg1,Fidelity1
10,3.8,0.05259344540146561,1.018431708458229,0.92758501661964,-0.30511700947446113,0.20482456262422097,0.004587604606867612,0.06421325247790138,-0.01980298230961761,0.0,0.562724553282846,0.9999857823371332,-2.706971838100387,0.2709446872723101,0.6866192730342064,0.6093751084368644,0.2805084700965114,0.07105637157950769,0.008421271675061523,0.0,5.49475120434389,0.9999719123321005
10,4.0,0.04467915638194696,1.011548905832936,0.9212855983192703,-0.3112263914811121,0.22018077693684038,0.007724710137290962,0.07247985262701441,-0.02405004915445344,0.0,0.6131172262331018,0.9999780443864117,-2.8629711607782635,0.2531102965551594,0.6709186165541441,0.6234407946127782,0.30097538917307237,0.08022853058131328,0.010107490726696809,0.0,5.907925105428156,0.9999549417426201
10,4.2,0.037659836892925284,1.0051627823942146,0.9145982254387002,-0.31677806772867956,0.23577287591425203,0.011374853137102105,0.08130778049597746,-0.0288539487874359,0.0,0.667791551943498,0.9999664254030127,-3.0157889868690346,0.23596222749525853,0.6540975821981911,0.6361214011927664,0.3218091585932005,0.09012293278515295,0.012019382148902014,0.0,6.341966563069433,0.9999292590776293
10,4.4,0.031481775301698565,0.9993419690179661,0.9075026096514353,-0.32176894265083866,0.2515321831907944,0.015541554721030982,0.09067266405368556,-0.034238135327994135,0.0,0.7270887125081761,0.9999491707877903,-3.1654235086170686,0.21952135800174072,0.6362528572296395,0.6473345241247269,0.34292517159161023,0.10075733192815385,0.014176589188052993,0.0,6.797096643124559,0.9998911910145457
10,4.6,0.026088542993744045,0.9941237067693174,0.8999814085576017,-0.32619579416265315,0.26738468045894315,0.0202215407271348,0.1005419372915405,-0.040219509120284345,0.0,0.7913246258450816,0.9999238498053734,-3.3119281102600096,0.20380056372021538,0.6174810110507771,0.6570065188740881,0.36423994099912804,0.11215415513751745,0.01660350090580956,0.0,7.273643173755039,0.9998358724555849
10,4.8,0.021421946421034,0.9895115916579454,0.8920212091426107,-0.3300559431357003,0.2832517099556549,0.025405152803573264,0.11087571283733207,-0.04680662528329555,0.0,0.8607750821109509,0.9998871586509948,-3.4553177792346155,0.18881077673375807,0.5978873540037615,0.6650712528028414,0.3856562463496225,0.12432726271784318,0.019324145876590763,0.0,7.771753652905207,0.9997569939524961
10,5.0,0.017422248015735716,0.9855016685746614,0.8836126658850173,-0.33334868563713344,0.2990526500682846,0.031075477868642332,0.12162685138115234,-0.05400043201420139,0.0,0.9356740114341356,0.9998346942338925,-3.5956647808755,0.17455559774291438,0.5775746644453522,0.6714720420051661,0.4070783461710779,0.13729535398917067,0.022368570461511982,0.0,8.291720948248333,0.9996465372997728
10,5.2,0.014028917653769662,0.982071474371305,0.8747515680503567,-0.3360756222533393,0.31470553921658273,0.037209171745786404,0.1327419404915205,-0.06179278831567029,0.0,1.0161949174140328,0.9997607044430548,-3.732985977675083,0.16103728587982707,0.5566551146157636,0.6761623540079362,0.42839500473678344,0.1510642316744974,0.025765574207051233,0.0,8.833584145384986,0.9994945108552915
10,5.4,0.011181375812327147,0.9791963966619197,0.8654392021715045,-0.3382411692795157,0.33012945616330164,0.043776141506226704,0.14416198777404965,-0.07016702673095401,0.0,1.1024454278752318,0.9996578241965393,-3.8673061138168685,0.14825380669086516,0.535242099776844,0.6791079725304741,0.4494897856387211,0.1656351393741256,0.02954654482530049,0.0,9.397335030026579,0.9992886987356462
10,5.6,0.008819531666589941,0.9768453203757086,0.8556828146870236,-0.33985324556472485,0.34524553183535406,0.05074070732040924,0.15582390055552517,-0.0790980883985247,0.0,1.1944558410438069,0.9995168098433919,-3.9986421101514766,0.13619939180113783,0.5134513677341903,0.6802877528664029,0.47024027817635267,0.1810011226486481,0.03374413023681701,0.0,9.982852541937069,0.9990144400604734
10,5.8,0.006884806421797734,0.9749842539744785,0.8454959677729946,-0.3409231410424093,0.35997879505209956,0.05806227663451155,0.16766158243460508,-0.08855288421000734,0.0,1.2921717608349716,0.9993262869758196,-4.126960021031001,0.12486701095840239,0.49140491151153065,0.6796976700558164,0.4905135358488722,0.1971380682311406,0.03838714681358017,0.0,10.58967557684392,0.9986544556316251
10,6.0,0.00532070916320161,0.9735744400414781,0.8348988113377264,-0.3414660544703798,0.374259039035618,0.0656958837500688,0.1796073828266221,-0.09849019781046371,0.0,1.39544580702109,0.9990725279517374,-4.252243938843107,0.11424485711903741,0.4692214029919495,0.6773493659377116,0.5101781278337665,0.2140156866199954,0.043506181747797745,0.0,11.217289094967422,0.9981887396162538
10,6.2,0.00407372506653289,0.9725810022957597,0.8239175015158632,-0.3415010142054671,0.38802303463205146,0.07359332278399247,0.19159323760452546,-0.10886315600144761,0.0,1.5040431454079846,0.9987392751115916,-4.374454888821908,0.10431890295929207,0.44702014583686916,0.6732725055330682,0.5291005675848307,0.23158943937598672,0.049128504414705676,0.0,11.86491298957294,0.9975945328079134
10,6.4,0.0030939537594293163,0.9719659683737982,0.8125843074750576,-0.34105063037199923,0.40121476228975794,0.08170457572917965,0.20355245934918406,-0.11961891107920362,0.0,1.6176365585093297,0.9983076237141839,-4.493535263757429,0.09507210471284573,0.42491878051643134,0.6675156308662009,0.547149177647877,0.24980076728180717,0.05527713383558309,0.0,12.531493494358022,0.9968463917797276
10,6.6,0.0023358076339676666,0.9716932935597494,0.8009368070440901,-0.34014086534612714,0.4137867882615052,0.08997841301972224,0.21542083323101638,-0.13070067522984358,0.0,1.7358160520504498,0.9977559752130003,-4.6094303091170445,0.08648477197871819,0.4030296417083429,0.6601443385182516,0.5641991056803611,0.2685809868146754,0.06197230926917559,0.0,13.21579502340814,0.9959163647221796
10,6.8,0.0017583558914637653,0.9717289509557503,0.7890171348979667,-0.3388009162592661,0.42570065538289903,0.09836357380000937,0.22713768931276268,-0.14204903881989941,0.0,1.858097292055082,0.9970600670965886,-4.7220860345561295,0.07853418418753673,0.3814586251662146,0.6512405989436936,0.5801345427377324,0.2878514377617409,0.06923036617431687,0.0,13.916387512221366,0.9947742800549105
10,7.0,0.0013257055392035424,0.9720404535836074,0.7768710887330498,-0.33706250814766275,0.43692732229309683,0.10681004359320398,0.23864703205167054,-0.15360306249440783,0.0,1.9839328832022212,0.9961930807554286,-4.831445666961859,0.07119560863840547,0.36030438553125876,0.6409020745471837,0.5948505243855338,0.30752351348371193,0.07706236619359615,0.0,14.631618067334143,0.993388148193284
10,7.2,0.0010071059207682794,0.972595443353599,0.7645472522101858,-0.33495930592910744,0.4474469380613664,0.11526980045127665,0.24989860193212501,-0.1653014276605077,0.0,2.112725141128121,0.995125824397746,-4.937454260213135,0.0644423083885047,0.33965692481942733,0.6292397923554992,0.608255975834997,0.32750043694048075,0.08547384225008584,0.0,15.35963730692473,0.9917246704042372
10,7.4,0.0007768550984650429,0.9733649127846532,0.7520956960137619,-0.3325267603896229,0.4572487995470959,0.12369732788990766,0.2608480373922492,-0.177084232603887,0.0,2.2438441149756843,0.9938269845200338,-5.040061395524651,0.05824580353489339,0.3195965821311865,0.6163762799033937,0.6202752408581513,0.3476791061276539,0.09446479436631942,0.0,16.098419365552765,0.9897498418669528
10,7.6,0.000614128741888315,0.9743220224397133,0.7395670943776557,-0.32980068085699166,0.4663309915777813,0.13205088183074756,0.2714574534487413,-0.18889374179711219,0.0,2.3766418898382136,0.9922634372431192,-5.139223900581444,0.05257647271292175,0.30019288143327927,0.6024428083327574,0.6308497639791917,0.36795257257310315,0.10402927841606183,0.0,16.845794745955285,0.9874296293150723
10,7.8,0.0005025554896419253,0.9754412439496238,0.7270115866317092,-0.3268174940225226,0.47469941367048796,0.1402923890922756,0.28169565985034206,-0.20067522505254434,0.0,2.5104679673227315,0.9904006100758651,-5.234906337396911,0.04740381179838897,0.28150479093217096,0.5875768740480559,0.6399388648337745,0.3882114578569085,0.11415542806044761,0.0,17.599466079746232,0.9847306975053912
10,8.0,0.0004297679015081939,0.9766990786329273,0.7144779254124553,-0.3236130994056328,0.4823671316568558,0.14838801258993856,0.2915380715161154,-0.21237786340670803,0.0,2.64468408306023,0.9882028852025613,-5.327077422412163,0.042696920492894204,0.26358031771783896,0.5719205522690002,0.6475203096460477,0.408344942131454,0.12482438790693687,0.0,18.35699887506082,0.9816211537980548
10,8.2,0.0003868289128362981,0.9780740605148093,0.7020126138529721,-0.3202225325087476,0.48935336744841346,0.1563084068970719,0.30096647520063236,-0.22395527270113144,0.0,2.7786769862656886,0.9856340368085985,-5.415716451650956,0.038424760069296335,0.24645649849111334,0.5556169529717035,0.6535902222271233,0.4282443172086081,0.13601161693333527,0.0,19.11589376659749,0.978071276900297
10,8.4,0.0003676405728156711,0.979547168611695,0.6896591486293975,-0.31667955372707296,0.49568269383082153,0.16402858134652612,0.3099684468331704,-0.23536603932822617,0.0,2.9118698267387066,0.9826576967211842,-5.500814731947895,0.03455657025864526,0.2301595545877922,0.5388075036912121,0.6581626601458871,0.4478049481619113,0.14768729817825693,0.0,19.873626919777713,0.9740541947952317
10,8.6,0.00036835253550534315,0.9811002756500518,0.6774576719142434,-0.31301610988547257,0.5013837345930169,0.17152806228694298,0.3185373198013637,-0.24657345385148746,0.0,3.0437286651967295,0.9792378441824711,-5.582368444571218,0.031062113210938005,0.21470592789937268,0.5216311724578744,0.6612686892842016,0.46692645420404566,0.1598150072941737,0.0,20.627615382985272,0.9695464783765495
10,8.8,0.00038679440080792763,0.9827179641086232,0.6654443756922882,-0.3092622456146941,0.5064885028507574,0.17879018260698734,0.3266711902294702,-0.2575462033389738,0.0,3.1737716661810187,0.9753393164113948,-5.660387417088632,0.027911931122308213,0.20010241181651303,0.5042207495344135,0.6629551245216829,0.4855161753786794,0.17235408594838525,0.0,21.37532351086345,0.9645286214430098
10,9.0,0.00042196777464993776,0.9843852106049407,0.653651463604979,-0.3054457113990777,0.5110311647151413,0.18580266321539898,0.3343726921368882,-0.26825753167542155,0.0,3.3015691533268354,0.9709283364406305,-5.73489035720672,0.025077735538470817,0.1863471653609347,0.4867022313254302,0.6632828313499668,0.5034893986313639,0.18525952140246363,0.0,22.114253904602243,0.9589853843084821
10,9.2,0.00047360457601224075,0.9860895381093088,0.6421069516188145,-0.30159181861507295,0.5150474489856198,0.19255661730480542,0.34164802618665074,-0.27868573385730433,0.0,3.4267486295177014,0.9659730534485867,-5.805905700555369,0.022532411299134154,0.17343083268779455,0.4691927576058806,0.6623249287367631,0.5207712779567868,0.19848213459552558,0.0,22.84198629356905,0.9529059868996275
10,9.4,0.0005418006604895041,0.9878195791279848,0.6308346184172546,-0.2977235797262533,0.5185738547699392,0.19904623805644484,0.34850657830950127,-0.28881355823609317,0.0,3.548993996758316,0.9604440885830463,-5.873474051208914,0.020250189645973492,0.16133704922164158,0.4517994437365377,0.6601645850174216,0.5372975480336882,0.21197078707426675,0.0,23.556233784490985,0.9462841471283377
10,9.6,0.0006267350180172382,0.9895648682732776,0.6198542027339002,-0.29386158313182853,0.5216468343010386,0.20526881766690086,0.35496039107730815,-0.29862777985736955,0.0,3.6680432694089697,0.954315076428244,-5.937644362863028,0.018206784934614206,0.15004369665995715,0.4346190314763993,0.6568931285918714,0.553014786130124,0.22567180480507715,0.0,24.2548359400978,0.9391179706313268
10,9.8,0.0007284761553631104,0.9913165821424805,0.6091816511868562,-0.2900238101832449,0.5243024371395054,0.21122424096254805,0.3610233560451882,-0.3081189968404622,0.0,3.7836860237655836,0.9475631892713647,-5.998476663161522,0.01637949761118733,0.13952384264444775,0.41773686159023904,0.652607554670743,0.5678812181592094,0.23953084479629597,0.0,24.93581584158609,0.9314097076732797
10,10.0,0.0008468417247742639,0.9930666671794244,0.5988292401532284,-0.28622604909109983,0.5265757521513108,0.21691434553003575,0.36671102596281885,-0.3172811960858717,0.0,3.8957609946425737,0.9401696287064886,-6.056039375315832,0.014747187215555724,0.12974676685294484,0.4012269430516381,0.6474087870090631,0.5818662386575079,0.2534931556195773,0.0,25.597379909170716,0.9231654011657059
10,10.2,0.0009813187696216912,0.9948084070541625,0.5888059039266629,-0.2824819924993371,0.5285006093460571,0.22234289277229735,0.3720398060741105,-0.32611141972263763,0.0,4.004151014328818,0.9321200673753517,-6.110410414973263,0.013290322200562518,0.12067874768458461,0.3851519708137798,0.641399232011757,0.5949505056615483,0.267504930116009,0.0,26.23795353306008,0.914394455586686
10,10.4,0.0011310741192899815,0.9965393393594736,0.5791182224046918,-0.27880335493313557,0.5301088468829058,0.22751447435140784,0.37702618087097467,-0.334609932823078,0.0,4.108778358578698,0.9234050231804731,-6.161675084319932,0.011990948086538413,0.11228396109099736,0.3695636456027861,0.6346812965323549,0.6071252109252393,0.28151353644118043,0.0,26.856178804670385,0.9051091595998279
10,10.6,0.001294871800247913,0.9982426084342199,0.5697669304966781,-0.27519909958304134,0.5314326005090556,0.2324375395443833,0.3816908058566186,-0.34277603556598846,0.0,4.20960617674057,0.9140201493821007,-6.209926479697433,0.010832483759807904,0.10452532695117395,0.35450318348141713,0.6273554961639549,0.6183913563467934,0.29546881062505964,0.0,27.450935723900184,0.8953241952044634
10,10.8,0.0014712929253637155,0.9999261931848418,0.5607553193085698,-0.27167777297102463,0.5324990505402024,0.23711747720532586,0.38604787568927557,-0.35061625806412006,0.0,4.30661988092685,0.903966426489964,-6.255263297363188,0.009800081919345522,0.09736500188987929,0.34000200269160225,0.6195192273680574,0.628759012546957,0.30932294455818815,0.0,28.021330865785487,0.8850561634925701
10,11.0,0.0016586086742580645,1.0015817096438444,0.552081192278813,-0.26824556790883475,0.5333355110249565,0.24156307292784757,0.39011627608030347,-0.3581347205336088,0.0,4.399837119251607,0.8932502460053177,-6.297791070773958,0.008880088059066088,0.09076535859648968,0.326082213815623,0.6112652085733964,0.6382463282975076,0.32303196862825007,0.0,28.566720363583816,0.8743231520340066
12,3.0,0.09415127146630822,-0.2704815994602484,0.9751191721612974,-0.20123499332569714,0.07894990245103056,0.021569394931874396,0.03935888345042806,0.018921681560197107,0.006449800285382615,0.10718061808338619,0.9999998010123322,-2.054225560691731,0.34838455720411327,0.7362825369447269,0.5413829351289607,0.20418958462054812,0.04140189001309657,0.0036387760619875894,6.227439800746332e-08,4.049628365535026,0.9999966667210688
12,3.2,0.08218942857592335,-0.35705218203900646,0.9725993604498537,-0.20837838892768293,0.08531714829646998,0.02466791033492366,0.046248088677000705,0.023143791315960182,0.008178556705877258,0.11906094182897455,0.999999624968107,-2.221186004511668,0.32821241606018553,0.726023686378232,0.5598872940890117,0.22223689648879508,0.047773928533293396,0.004565990691114135,1.0911968905140352e-07,4.379794884252087,0.9999940947736197
12,3.4,0.07129965527318793,-0.4401554338813507,0.9697897833467319,-0.21564265770642246,0.09186868396154486,0.02782330778677778,0.05386933367315106,0.02801294972804048,0.01026636675878287,0.13450287210141132,0.9999993101115638,-2.385890419883903,0.30853986997140087,0.7142644863122688,0.5774831041606007,0.2410460861946626,0.05483933726668148,0.005664632252734672,-9.943064360712358e-09,4.730768733000445,0.9999898178395652
12,3.6,0.06144448783273497,-0.5199162764583497,0.9666618520601746,-0.22299955452479278,0.09856779587797626,0.030978296843009793,0.06221767904425298,0.033568517666954505,0.012763707857319728,0.1541935341661293,0.999998760485413,-2.547926485742993,0.2894325201881694,0.7010964849706666,0.5940217881860124,0.26050642352402886,0.06260034935706346,0.006946203486735087,-2.3155099493932744e-08,5.102470851978199,0.999982884461494
12,3.8,0.05258124644939424,-0.596248443832529,0.9631823424881263,-0.23042997694509484,0.10538856807214698,0.034070866144810356,0.07127608221565108,0.039835946313671204,0.01571763758206923,0.17892986928796742,0.9999978234404336,-2.707020583656157,0.27094200795136913,0.6866143599042601,0.6093775404630102,0.2805162882442339,0.07106212558512269,0.00842310018889269,1.1875979009782698e-07,5.494878221798448,0.9999719123321491
12,4.0,0.04466278776530656,-0.6692027810452973,0.95931995324504,-0.23790348030942626,0.11229878066034138,0.037037772436988026,0.08101411854498164,0.04683265756651404,0.019177158864212174,0.20956791450519976,0.9999962622273886,-2.8630606482072922,0.25310541140252096,0.6709093293796258,0.6234442796129126,0.30098988928025006,0.08023963784728347,0.01011136771018589,5.664083796921257e-07,5.908175413443185,0.9999549417426117
12,4.2,0.037638291494467,-0.7388414643112047,0.9550440142696088,-0.2453858877060469,0.1192658098261466,0.039815511926310346,0.09139012111337622,0.05456337822034459,0.023189912877365382,0.2470237655606203,0.9999937186588934,-3.015789830213136,0.23596220330981799,0.6540974041265242,0.6361214414475759,0.3218094113125453,0.09012309731609841,0.012019419207230767,2.8057424103252695e-08,6.3419699244840535,0.9999292590776178
12,4.4,0.031452136795409216,-0.8051893176690625,0.9503241590020054,-0.25284282194138247,0.12626077718379797,0.042342263563179335,0.10235098384168766,0.06301844420455462,0.027799296177555617,0.2922574904013105,0.9999896637807373,-3.2923205509211497,0.21302151842719166,0.6220812401715509,0.6491331793709868,0.36286609771719636,0.11881474906534445,0.02172273149006029,0.001500740897507214,7.217547572175089,0.9998911936884574
12,4.6,0.02604913049639252,-0.8683120988611874,0.9451329806564974,-0.2602347250167955,0.13325394738579158,0.044560550105313707,0.11383344053577914,0.07217516825692366,0.033045008299319424,0.34623995314782724,0.9999833346452623,-3.493160301602966,0.19484377178161746,0.5966646661930591,0.6573301887501796,0.3919871725239146,0.1394551922853637,0.028898641916400757,0.002716263925082169,7.924118393600714,0.9998358970298796
12,4.8,0.0213708760387872,-0.9282855675042218,0.9394455720424274,-0.26752334009598144,0.14021531544420354,0.046415523591901146,0.12576591036890863,0.08199647588171281,0.03896226345020355,0.40992624430971164,0.999973655670397,-3.666905590553239,0.17872615629764985,0.5730241406599794,0.6629780269370817,0.41712225877395637,0.15780876264663718,0.03537350069732182,0.003816044724053898,8.588356398287106,0.9997570659581391
12,5.0,0.017358218737603417,-0.9851560778049364,0.9332410636450776,-0.27466713920625563,0.14711962541525042,0.04786306482804566,0.1380704460014531,0.09243052015525935,0.045576019509453176,0.48422340049133794,0.9999591436345355,-3.829152935897142,0.16384274093655748,0.5496277508940091,0.6664847469994363,0.4406064318962578,0.17590287614757927,0.04198217888341014,0.004961924783928978,9.257258864820452,0.9996466924425093
12,5.2,0.013950535776198234,-1.0390366792176526,0.9265040175168308,-0.2816243815282255,0.15393874976336272,0.048863284985938976,0.15066298664127947,0.10341525628422804,0.05290749665182422,0.5699534882767568,0.99993779617632,-3.9842097009682402,0.1499648829112872,0.5261488604744688,0.6679462213004208,0.4629748258376468,0.19427300599654684,0.04898439227652874,0.0062124922849248415,9.943974915218059,0.9994948002889306
12,5.4,0.01108743028545184,-1.0900095235668097,0.9192241147926078,-0.2883551214374123,0.16064757325086892,0.0493864866803791,0.1634577808320765,0.11487482614730174,0.06096729528270597,0.6678208070079703,0.9999069644516699,-4.133869707653269,0.1369943085845529,0.5025279851076667,0.6673992923993843,0.4843616205118585,0.21311706669185193,0.05651102084406627,0.007603232822202474,10.65409758297362,0.9992891965956622
12,5.6,0.00870913778495527,-1.1381740438384982,0.911397495062344,-0.29482061680910765,0.1672219948758023,0.049411564520549726,0.1763674526330498,0.12672476913041336,0.06975719448553115,0.7783793349772404,0.9998632114699189,-4.279270822794808,0.12486654970776305,0.4787712865474566,0.6648556050834602,0.5047842586145183,0.23254955380475276,0.06467494008739698,0.009172447122857693,11.391740727267651,0.9990152544502442
12,5.8,0.006757380031877854,-1.1836320836357095,0.9030270809877204,-0.3009850674834356,0.17363906018317038,0.04892658691918889,0.18930544958704654,0.1388724486679292,0.07926938743135033,0.9020020183499344,0.9998021582922924,-4.420965858039706,0.11354334767072856,0.4549487868742079,0.6603363560439472,0.5241695981442662,0.2525903342963981,0.07355139661393525,0.010952345205227936,12.158980068890749,0.9986557443710377
12,6.0,0.005176126724870395,-1.22648810416444,0.8941227089833361,-0.3068159912836857,0.17987765934315703,0.04792892375954765,0.20218817094541228,0.15122006138446148,0.08948637480674092,1.0388620484865463,0.9997183207564064,-4.559395482089738,0.1029904741854982,0.4311393575526843,0.6538657897819086,0.5424197206687615,0.273237137838252,0.08321741468630689,0.012981550784683547,12.957791364958025,0.9981907323999133
12,6.2,0.003912433268613932,-1.2668521906813948,0.8847015363175548,-0.3122844367162549,0.1859182504243239,0.04642479719151516,0.21493598685705806,0.16366676699107602,0.10038164935018411,1.1889156476002227,0.9996049396350893,-4.694695225808424,0.09318367197534022,0.4074543235533251,0.6454969797480372,0.5594010592428893,0.29442345301692824,0.0937169406803744,0.015292053565913327,13.78865451790157,0.9975975618521764
12,6.4,0.0029168881214643896,-1.3048364799483712,0.8747876584888657,-0.317366493015834,0.19174271734044424,0.04442797400704348,0.22747448918222726,0.17611129778403434,0.11192012646826632,1.3518949334420345,0.9994538072195731,-4.8270169869702375,0.08409578564747625,0.38399808453161577,0.6352936671241003,0.5749828788457837,0.3160749106999886,0.10509735022688718,0.017922425442639514,14.652209408975228,0.9968509335357515
12,6.6,0.002144296257790761,-1.3405527360805947,0.8644114796449082,-0.32204309190022945,0.1973354519453755,0.04196010408364096,0.23973643359031938,0.18845421735198462,0.12405869683967408,1.5273150254755943,0.9992550933689204,-4.956374937169187,0.07570161990585714,0.36088488295096266,0.6233474514219473,0.5890300327571819,0.33807878792334406,0.11738212658712116,0.02090719601665234,15.548177979049251,0.9959230957733333
12,6.8,0.0015541171576114255,-1.3741134008202156,0.8536095817692451,-0.32630021698940104,0.20268282002559582,0.03904885369804313,0.2516614768235194,0.20060003313389574,0.1367473567777468,1.7144784501717973,0.9989971742640941,-5.082742123442677,0.06797519525767487,0.3382265082387977,0.6097704517838863,0.6014175812893656,0.36030283948946873,0.13058110489549024,0.024280237230585148,16.47583345036444,0.9947841508569852
12,7.0,0.0011105867493580203,-1.4056312638783344,0.8424235124573436,-0.3301291583888624,0.20777339229368344,0.03572710361448856,0.26319746698058943,0.212459537909437,0.14993063092334863,1.9125015907604732,0.9986664676227527,-5.20608957657566,0.06088792930780464,0.31612561302393904,0.5946913979910248,0.6120367756645507,0.38260391608744604,0.14469402658183056,0.02807606431185749,17.434219677343258,0.9934024787984231
12,7.2,0.0007828156354379636,-1.4352157325309778,0.8308990316142973,-0.3335265431549278,0.21259824164286234,0.03203174627339861,0.27430056648651213,0.22395084368749532,0.16354821305134096,2.120333556720113,0.9982472790840864,-5.32636578415914,0.05440952634542021,0.29467657675632697,0.5782563797623047,0.6207978509045968,0.40482584851659303,0.15970562395785595,0.03232726681183466,18.421963504587392,0.9917452726478798
12,7.4,0.0005447311111363492,-1.4629755146945937,0.8190850609026372,-0.3364938041438581,0.21715088967165125,0.028002911150612445,0.28493514129097924,0.23500111114428462,0.17753690850209178,2.3367920248484735,0.9977216658742816,-5.443504297247,0.04850903678877678,0.2739652113770071,0.5606255105146988,0.6276333235912992,0.42680395470084587,0.17558485778315353,0.0370638148646752,19.437275414138934,0.989779172586949
12,7.6,0.0003747538647571041,-1.4890159809615384,0.80703263709277,-0.33903716427752745,0.22142724738353117,0.023682144639996426,0.29507360440666464,0.24554733452839214,0.1918315109756064,2.560593041097261,0.9970693255966435,-5.557438486479807,0.043153673440619364,0.25406441920142153,0.5419690924432772,0.6325008078565875,0.44837090796115864,0.19228737004611984,0.04231262785786486,20.478055267077234,0.987470978899259
12,7.8,0.0002554659413185239,-1.5134391212882887,0.7947938498308842,-0.3411667992830917,0.22542573548685613,0.01911217797218031,0.3046963533485769,0.2555367976654066,0.2063661577545559,2.790388671144128,0.9962675198136732,-5.6681069207797155,0.0383099618791145,0.23503437618337114,0.522463439735284,0.6353840738141131,0.46936050168880566,0.2097558536193694,0.04809805655459114,21.54192620892238,0.9847884172996396
12,8.0,0.0001731151367779835,-1.5363435079779284,0.7824207977947596,-0.34289682795776644,0.22914696520635663,0.014335449099522267,0.3137909656655717,0.26492737798629173,0.22107541258718777,3.024799321378644,0.9952910436678092,-5.775455262448219,0.033943733139798725,0.21692202844725736,0.5022874883647689,0.6362928937490288,0.48961164225939097,0.22792090412431887,0.05444070358137858,22.626262667390833,0.9817009245501874
12,8.2,0.00011712921401228162,-1.5578233932106906,0.7699647015883211,-0.34424427577066535,0.23259376053591355,0.00939364288246286,0.32235174145442896,0.27368743474536017,0.23589548911469832,3.262448493098121,0.9941122537520762,-5.879420968851297,0.03002116843245211,0.19976272483556018,0.48162189473991,0.6352635360166073,0.5089692189394328,0.24669842538415884,0.06135466322512939,23.72804081684267,0.9781804183828648
12,8.4,7.956889132807609e-05,-1.577969974967145,0.757475172103938,-0.345228906295613,0.23577074914750923,0.004326619152528779,0.3303787636089791,0.28179539131007386,0.2507648901062772,3.501988582217236,0.9927011664470249,-5.979965605088479,0.026508243552200814,0.18357745205761758,0.46064097643073165,0.6323562899882539,0.5272919147609657,0.26599772149694717,0.06885124727783166,24.84418383265936,0.9742020140230188
12,8.6,5.463576534394464e-05,-1.5968684477356512,0.7449994021566281,-0.34587224584600124,0.23868457610925048,-0.0008277346927369739,0.3378776917333857,0.28923893862967553,0.26562524377772684,3.7421278128775715,0.9910256377317007,-6.0770399244347395,0.023372041917194,0.16837714360818132,0.4395155306494843,0.6276554316393964,0.5444502808718513,0.2857146072433346,0.07693307147196052,25.97120721260316,0.9697446504648478
12,8.8,3.819380612595065e-05,-1.6146008415236262,0.7325816646047415,-0.3461974418943093,0.24134321217343252,-0.006034102967640395,0.3448584195929431,0.29601469352030013,0.2804219162403636,3.981651394204551,0.9890516329314586,-6.170617536003512,0.020580355142571435,0.15416023911262974,0.41840469779032324,0.6212646818889226,0.5603336686775213,0.3057413585218445,0.0855989197051539,27.105622407780928,0.9647915932832416
12,9.0,2.7368155372485937e-05,-1.6312442081509344,0.7202629010306996,-0.3462285265431115,0.24375603481028954,-0.011260102007291536,0.35133466053251394,0.3021269455213341,0.2951044416871389,4.219435680547746,0.9867435910275759,-6.260671499784954,0.01810235656411005,0.14091602542055917,0.3974576118866029,0.6133062919116185,0.5748492170775618,0.3259627125835087,0.09483936499702632,28.24369854709826,0.959330787114326
12,9.2,2.0201971396908514e-05,-1.6468717879525905,0.708080536735966,-0.34598996785832997,0.24593320003430016,-0.01647624154389204,0.35732317066717495,0.307586869407425,0.30962680713299756,4.454460599361028,0.9840648832248364,-6.34718610486839,0.015908525211214077,0.12862459627018616,0.37681010662710146,0.60391685051284,0.5879245851476465,0.34626093990918355,0.10463869720929558,29.381633620118365,0.9533550396306217
12,9.4,1.5393114104517843e-05,-1.6615513998762785,0.6960680860111306,-0.34550610741999305,0.24788621033638658,-0.021656167265960386,0.36284327851068593,0.31241147726664953,0.3239475430200208,4.685816445569728,0.980978359808225,-6.430155434434635,0.013971119504215068,0.11725843772557283,0.3565831317907804,0.5932438335463892,0.599508884429753,0.3665180075058579,0.11497451183315938,30.515587069614654,0.946862029231948
12,9.6,1.2079562324583793e-05,-1.675347341080566,0.6842552956098579,-0.34480129749022953,0.24962666915560922,-0.026776853170707632,0.3679160040073139,0.31662272218280657,0.3380298029055172,4.912705488215375,0.9774469733816318,-6.509587149600964,0.012264101798435798,0.10678344652884812,0.33688153560198264,0.5814420475974603,0.6095727644559281,0.38661808558886435,0.12581877580781878,31.64176614782993,0.9398541398883975
12,9.8,9.698566747805393e-06,-1.6883197885480048,0.6726680497430337,-0.3438989871689953,0.2511669364176226,-0.031817901636103464,0.3725636710653592,0.3202465324880871,0.351841501433373,5.134445746113454,0.9734344609002582,-6.585492523653391,0.010763107013270618,0.09716063319467352,0.31779553660515864,0.5686709295259407,0.6181077618969979,0.4064477910282078,0.1371361570205368,32.756346344467104,0.9323381375939285
